,cut,clarity,price,color
4215,Premium,SI1,3568,D
4216,Premium,SI1,3568,G
4226,Very Good,VS2,3570,I
4232,Very Good,SI1,3573,I
4239,Very Good,VS2,3576,J
4246,Premium,VS2,3577,E
4252,Very Good,VS2,3579,I
4253,Premium,VS2,3579,I
4257,Very Good,SI1,3580,I
4261,Very Good,VS2,3581,I
4262,Premium,VS2,3581,D
4268,Premium,SI1,3581,H
4289,Very Good,SI1,3586,E
4302,Premium,VS2,3591,E
4306,Very Good,SI1,3593,D
4308,Premium,VS2,3593,J
4311,Very Good,SI1,3595,H
4312,Very Good,SI1,3595,H
4320,Very Good,VS2,3596,G
4321,Very Good,SI1,3597,G
4364,Very Good,VS2,3605,I
4379,Premium,SI1,3609,E
4380,Very Good,SI1,571,D
4381,Very Good,SI1,571,D
4383,Very Good,SI1,571,D
4385,Premium,SI1,571,D
4387,Very Good,SI1,571,D
4390,Very Good,SI1,571,D
4393,Premium,SI1,571,D
4395,Very Good,SI1,571,D
4399,Very Good,SI1,571,D
4412,Very Good,SI1,3610,I
4430,Very Good,SI1,3615,G
4431,Very Good,SI1,3615,G
4443,Premium,SI1,3618,F
4444,Premium,SI1,3618,H
4455,Very Good,VS2,3620,J
4463,Very Good,VS2,3621,F
4475,Premium,SI1,3624,H
4477,Very Good,SI1,3624,F
4483,Premium,SI1,3625,E
4484,Premium,VS2,3625,E
4491,Premium,VS2,3628,E
4498,Premium,SI1,3629,H
4499,Premium,SI1,3629,H
4500,Premium,VS2,3629,H
4519,Premium,SI1,3634,G
4520,Premium,SI1,3634,G
4543,Very Good,SI1,3640,I
4547,Very Good,VS2,3641,E
4554,Very Good,SI1,3643,E
4555,Very Good,SI1,3643,H
4563,Premium,SI1,3644,F
4567,Premium,SI1,3646,H
4576,Very Good,SI1,3649,G
4577,Very Good,SI1,3649,G
4581,Premium,VS2,3651,J
4585,Very Good,VS2,3653,F
4607,Premium,SI1,3662,I
4617,Premium,VS2,3663,I
4618,Very Good,VS2,3664,I
4619,Very Good,SI1,3664,D
4626,Premium,SI1,3665,E
4631,Very Good,VS2,3668,D
4632,Very Good,VS2,3668,D
4638,Very Good,SI1,3669,D
4643,Premium,SI1,3669,H
4646,Very Good,SI1,3669,G
4651,Very Good,SI1,3669,G
4652,Premium,SI1,3669,G
4657,Premium,SI1,3669,G
4661,Premium,SI1,3669,H
4663,Premium,SI1,3669,G
4674,Very Good,VS2,3672,D
4681,Premium,SI1,3674,G
4687,Premium,VS2,3674,E
4689,Premium,SI1,3675,H
4697,Very Good,SI1,3676,I
4704,Very Good,SI1,3679,F
4709,Premium,SI1,3679,H
4711,Premium,SI1,571,D
4722,Premium,SI1,572,I
4725,Premium,SI1,572,I
4726,Premium,SI1,572,I
4727,Very Good,SI1,572,I
4742,Very Good,SI1,3681,G
4747,Premium,SI1,3684,F
4748,Very Good,SI1,3685,I
4750,Premium,VS2,3685,J
4751,Premium,VS2,3685,J
4757,Premium,SI1,3689,D
4758,Very Good,SI1,3689,E
4774,Very Good,VS2,3692,F
4782,Premium,VS2,3694,J
4793,Premium,VS2,3696,J
4801,Premium,VS2,3697,E
4804,Very Good,SI1,3699,F
4805,Very Good,SI1,3699,F
4819,Very Good,SI1,3703,I
4830,Very Good,VS2,3705,F
4836,Very Good,VS2,3709,I
4837,Very Good,VS2,3709,I
4838,Very Good,VS2,3709,I
4839,Very Good,VS2,3709,I
4841,Premium,SI1,3709,H
4843,Very Good,SI1,3710,H
4858,Very Good,SI1,3710,G
4861,Premium,SI1,3712,J
4863,Premium,VS2,3713,I
4868,Premium,SI1,3713,I
4876,Premium,SI1,3714,F
4886,Very Good,VS2,3718,E
4887,Very Good,SI1,3718,G
4894,Very Good,VS2,3720,I
4899,Premium,VS2,3722,J
4910,Very Good,SI1,3724,F
4912,Very Good,SI1,3724,G
4929,Very Good,VS2,3730,J
4930,Very Good,SI1,3730,I
4937,Premium,SI1,3730,H
4957,Premium,SI1,3734,G
4959,Very Good,SI1,3734,H
4962,Very Good,SI1,3734,G
4966,Very Good,SI1,3734,H
5000,Premium,SI1,3742,D
5026,Very Good,SI1,3748,E
5028,Premium,SI1,3749,F
5029,Very Good,SI1,3749,J
5035,Premium,SI1,3749,J
5037,Premium,SI1,3749,I
5047,Premium,SI1,573,H
5048,Premium,SI1,573,H
5049,Premium,SI1,573,H
5051,Premium,SI1,573,H
5052,Premium,SI1,573,H
5054,Premium,SI1,573,H
5055,Very Good,SI1,573,H
5064,Premium,SI1,574,G
5065,Premium,SI1,574,G
5067,Premium,SI1,574,G
5068,Premium,SI1,574,G
5069,Premium,SI1,574,G
5073,Premium,SI1,3750,H
5078,Premium,VS2,3751,J
5079,Premium,SI1,3751,G
5082,Very Good,SI1,3752,G
5083,Very Good,SI1,3752,G
5120,Very Good,SI1,3762,H
5124,Very Good,SI1,3763,G
5141,Premium,SI1,3763,G
5144,Very Good,VS2,3764,I
5147,Very Good,VS2,3766,I
5154,Premium,SI1,3768,H
5164,Very Good,SI1,3770,H
5167,Very Good,SI1,3771,H
5169,Very Good,SI1,3772,H
5178,Premium,SI1,3774,G
5179,Premium,SI1,3774,G
5183,Premium,SI1,3774,G
5184,Premium,SI1,3774,G
5187,Premium,SI1,3774,G
5192,Very Good,VS2,3776,G
5200,Very Good,SI1,3780,F
5205,Premium,SI1,3780,G
5206,Premium,SI1,3780,J
5212,Premium,SI1,3780,J
5222,Premium,SI1,3782,I
5232,Very Good,VS2,3787,D
5250,Premium,VS2,3790,J
5257,Premium,SI1,3792,J
5263,Very Good,VS2,3795,E
5269,Very Good,VS2,3796,J
5288,Very Good,SI1,3800,H
5291,Premium,SI1,3800,E
5310,Premium,VS2,3803,E
5329,Premium,SI1,3808,I
5330,Premium,VS2,3808,I
5331,Very Good,SI1,3809,D
5334,Very Good,VS2,3810,H
5336,Premium,VS2,3810,H
5337,Premium,VS2,3810,H
5338,Premium,VS2,3810,H
5346,Premium,SI1,3812,D
5347,Premium,SI1,3812,D
5348,Very Good,SI1,3812,D
5356,Premium,SI1,3816,H
5357,Very Good,SI1,3816,D
5364,Premium,SI1,3816,G
5366,Very Good,VS2,3817,E
5367,Very Good,SI1,3817,G
5374,Premium,SI1,574,G
5377,Premium,SI1,574,I
5378,Premium,SI1,574,I
5379,Premium,SI1,574,I
5380,Premium,SI1,574,I
5381,Premium,SI1,574,I
5386,Premium,SI1,574,G
5387,Premium,SI1,574,G
5389,Very Good,SI1,574,G
5390,Premium,SI1,574,G
5391,Premium,SI1,574,G
5404,Premium,VS2,3818,I
5408,Premium,VS2,3819,H
5441,Very Good,SI1,3830,G
5443,Very Good,SI1,3830,E
5445,Very Good,SI1,3830,J
5456,Very Good,SI1,3832,I
5472,Very Good,SI1,3838,H
5480,Very Good,VS2,3839,E
5484,Very Good,SI1,3841,G
5485,Very Good,SI1,3841,G
5486,Premium,SI1,3841,G
5488,Premium,VS2,3841,G
5491,Very Good,SI1,3842,F
5495,Premium,SI1,3842,E
5514,Very Good,SI1,3848,F
5522,Premium,VS2,3850,G
5529,Very Good,VS2,3853,H
5530,Premium,VS2,3853,H
5534,Very Good,SI1,3854,F
5545,Premium,SI1,3856,J
5547,Premium,SI1,3856,J
5554,Very Good,SI1,3857,J
5577,Very Good,SI1,3863,E
5578,Very Good,SI1,3863,E
5593,Very Good,SI1,3868,E
5596,Premium,SI1,3869,H
5597,Premium,SI1,3869,H
5599,Very Good,VS2,3871,E
5614,Premium,VS2,3873,D
5621,Premium,VS2,3876,I
5625,Premium,VS2,3877,J
5628,Very Good,VS2,3878,H
5629,Very Good,VS2,3878,H
5630,Very Good,VS2,3878,H
5631,Very Good,VS2,3878,H
5634,Premium,SI1,3878,I
5635,Very Good,SI1,3879,F
5636,Very Good,SI1,3879,J
5638,Premium,SI1,3879,G
5639,Premium,SI1,3879,G
5643,Very Good,SI1,3880,D
5644,Very Good,SI1,3880,D
5645,Very Good,SI1,3880,D
5654,Premium,SI1,3881,F
5655,Premium,SI1,3881,F
5656,Very Good,SI1,3881,F
5657,Very Good,SI1,3881,F
5658,Premium,SI1,3881,F
5665,Premium,SI1,3881,F
5671,Very Good,SI1,3884,G
5679,Very Good,SI1,3885,F
5686,Very Good,VS2,3887,H
5689,Very Good,SI1,3888,I
5690,Very Good,SI1,3888,I
5692,Very Good,SI1,3888,I
5693,Very Good,SI1,3888,I
5730,Very Good,VS2,3890,H
5740,Very Good,SI1,3893,F
5747,Very Good,VS2,3894,E
5753,Premium,VS2,3895,I
5766,Very Good,SI1,3898,F
5777,Very Good,SI1,3901,J
5783,Premium,SI1,3902,H
5807,Very Good,VS2,3910,G
5809,Premium,SI1,3910,F
5810,Very Good,VS2,3911,E
5811,Premium,SI1,3911,E
5813,Premium,SI1,3911,H
5818,Premium,VS2,3913,J
5824,Premium,SI1,3915,H
5825,Premium,VS2,3916,H
5831,Premium,SI1,3917,E
5837,Premium,VS2,3918,I
5838,Very Good,SI1,3919,G
5839,Very Good,VS2,3919,H
5841,Premium,VS2,3919,H
5843,Premium,SI1,3920,F
5844,Very Good,SI1,3920,F
5856,Premium,SI1,3920,J
5858,Premium,VS2,3921,H
5870,Very Good,VS2,3924,H
5881,Very Good,SI1,3927,I
5884,Very Good,SI1,3927,I
5896,Premium,SI1,3931,G
5903,Premium,VS2,3933,H
5904,Very Good,SI1,3933,G
5910,Very Good,SI1,3936,F
5912,Premium,SI1,3936,F
5918,Premium,VS2,3937,H
5930,Premium,SI1,3942,I
5933,Premium,SI1,3944,I
5938,Very Good,SI1,3945,G
5941,Premium,SI1,3945,H
5948,Premium,VS2,3948,I
5956,Very Good,SI1,3950,F
5957,Very Good,SI1,3950,F
5959,Very Good,SI1,3950,F
5960,Very Good,SI1,3950,F
5963,Very Good,SI1,3950,F
5966,Very Good,SI1,3950,F
5969,Very Good,SI1,3950,F
5970,Very Good,SI1,3950,F
5971,Very Good,SI1,3950,F
5972,Very Good,SI1,3950,F
5984,Very Good,SI1,3952,J
5988,Very Good,VS2,3954,F
5989,Very Good,SI1,3954,F
6003,Premium,SI1,3959,I
6009,Very Good,SI1,3961,G
6011,Premium,SI1,3961,E
6014,Very Good,SI1,3963,F
6016,Premium,VS2,3963,H
6033,Very Good,VS2,575,E
6040,Very Good,VS2,576,G
6049,Premium,VS2,576,I
6053,Premium,VS2,576,I
6059,Premium,VS2,576,I
6070,Very Good,SI1,3967,F
6071,Premium,SI1,3967,F
6073,Premium,SI1,3968,I
6078,Premium,SI1,3968,I
6098,Premium,SI1,3975,G
6099,Premium,SI1,3975,G
6100,Premium,SI1,3975,G
6101,Premium,SI1,3975,G
6110,Premium,SI1,3978,I
6124,Premium,SI1,3984,G
6126,Premium,SI1,3984,H
6134,Very Good,SI1,3986,G
6141,Premium,VS2,3989,H
6143,Very Good,VS2,3989,H
6144,Very Good,VS2,3989,H
6161,Very Good,SI1,3991,F
6167,Premium,SI1,3991,H
6169,Very Good,VS2,3992,I
6171,Premium,SI1,3992,F
6172,Very Good,SI1,3992,F
6174,Very Good,SI1,3992,F
6176,Premium,SI1,3992,F
6183,Very Good,VS2,3994,I
6189,Very Good,VS2,3997,E
6192,Very Good,SI1,3997,D
6193,Very Good,SI1,3997,D
6194,Very Good,SI1,3997,D
6195,Premium,SI1,3997,D
6196,Very Good,SI1,3997,D
6199,Very Good,SI1,3998,J
6200,Very Good,SI1,3998,H
6211,Very Good,SI1,4001,I
6216,Very Good,SI1,4002,J
6218,Very Good,SI1,4003,E
6228,Very Good,SI1,4004,F
6243,Very Good,VS2,4008,I
6249,Very Good,SI1,4009,F
6253,Premium,SI1,4010,F
6254,Premium,SI1,4010,F
6263,Premium,VS2,4011,J
6264,Very Good,VS2,4012,H
6285,Very Good,VS2,4018,I
6287,Premium,VS2,4018,H
6301,Premium,VS2,4022,G
6302,Premium,VS2,4022,G
6306,Premium,SI1,4022,F
6313,Premium,SI1,4026,F
6314,Premium,SI1,4026,H
6332,Very Good,SI1,4031,E
6342,Very Good,SI1,4032,I
6344,Premium,VS2,4032,H
6352,Very Good,SI1,4034,E
6359,Premium,SI1,4036,F
6360,Very Good,VS2,576,I
6361,Premium,VS2,576,I
6364,Very Good,VS2,576,I
6365,Premium,SI1,576,H
6366,Very Good,SI1,576,H
6367,Premium,SI1,576,H
6368,Premium,SI1,576,H
6369,Premium,SI1,576,H
6370,Very Good,SI1,576,H
6389,Premium,SI1,576,F
6390,Premium,SI1,4036,J
6392,Premium,SI1,4037,F
6393,Very Good,SI1,4037,F
6394,Very Good,SI1,4037,F
6396,Premium,SI1,4037,H
6400,Premium,SI1,4038,I
6413,Very Good,SI1,4041,D
6422,Premium,VS2,4043,J
6424,Premium,VS2,4044,H
6435,Premium,SI1,4045,G
6436,Very Good,SI1,4045,G
6437,Premium,SI1,4045,G
6438,Premium,SI1,4045,G
6440,Premium,SI1,4046,J
6443,Premium,SI1,4047,F
6449,Very Good,SI1,4049,F
6453,Premium,VS2,4050,H
6458,Very Good,SI1,4052,H
6460,Premium,VS2,4052,G
6467,Very Good,SI1,4054,E
6468,Very Good,SI1,4054,E
6469,Very Good,SI1,4054,F
6470,Very Good,SI1,4054,F
6484,Very Good,SI1,4059,G
6495,Premium,SI1,4062,F
6496,Very Good,VS2,4062,E
6498,Premium,SI1,4062,G
6499,Premium,VS2,4062,E
6504,Very Good,VS2,4064,H
6507,Very Good,SI1,4064,G
6508,Very Good,SI1,4064,H
6510,Premium,SI1,4064,J
6511,Premium,SI1,4064,J
6525,Very Good,SI1,4068,D
6526,Very Good,SI1,4068,D
6527,Very Good,SI1,4068,D
6528,Very Good,SI1,4068,D
6530,Very Good,SI1,4068,D
6540,Premium,SI1,4072,I
6541,Premium,SI1,4072,G
6549,Very Good,SI1,4072,I
6553,Premium,SI1,4072,I
6554,Premium,VS2,4073,I
6556,Very Good,SI1,4074,F
6558,Premium,SI1,4075,I
6562,Premium,VS2,4077,H
6575,Premium,SI1,4077,I
6589,Premium,SI1,4078,E
6594,Premium,VS2,4079,G
6596,Very Good,SI1,4081,G
6597,Very Good,VS2,4081,G
6604,Very Good,SI1,4081,F
6605,Premium,SI1,4081,F
6608,Very Good,VS2,4082,H
6613,Premium,VS2,4082,H
6614,Premium,VS2,4082,H
6615,Premium,VS2,4082,H
6616,Premium,VS2,4082,H
6617,Premium,VS2,4082,H
6618,Premium,VS2,4082,H
6619,Premium,SI1,4082,J
6626,Very Good,SI1,4084,J
6632,Very Good,SI1,4088,F
6636,Very Good,SI1,4088,I
6637,Very Good,VS2,4089,I
6641,Premium,SI1,4090,I
6642,Premium,VS2,4090,I
6648,Very Good,SI1,4092,E
6649,Premium,SI1,4092,E
6651,Premium,SI1,4092,E
6652,Very Good,SI1,4092,E
6654,Very Good,VS2,4093,G
6665,Premium,SI1,4096,G
6672,Premium,SI1,4098,J
6676,Very Good,SI1,4099,F
6691,Very Good,SI1,408,I
6692,Premium,SI1,408,I
6701,Very Good,VS2,409,E
6704,Premium,SI1,410,J
6707,Premium,VS2,411,D
6713,Very Good,SI1,413,G
6720,Very Good,VS2,577,D
6732,Premium,VS2,577,F
6741,Premium,SI1,579,E
6743,Very Good,VS2,579,G
6745,Very Good,SI1,579,E
6747,Very Good,SI1,579,E
6748,Premium,VS2,579,G
6753,Premium,SI1,4102,H
6755,Premium,SI1,4103,F
6757,Very Good,SI1,4103,F
6758,Very Good,VS2,4105,G
6761,Premium,SI1,4106,E
6763,Premium,SI1,4106,G
6765,Very Good,VS2,4106,J
6770,Very Good,SI1,4108,F
6774,Very Good,SI1,4111,G
6785,Premium,SI1,4113,I
6786,Premium,SI1,4113,I
6787,Premium,SI1,4113,J
6817,Premium,SI1,4118,G
6819,Premium,SI1,4118,G
6822,Very Good,SI1,4119,F
6826,Very Good,VS2,4120,J
6843,Very Good,VS2,4124,F
6851,Very Good,SI1,4125,I
6860,Premium,SI1,4126,I
6866,Premium,VS2,4128,H
6867,Premium,VS2,4128,H
6868,Premium,VS2,4128,H
6870,Premium,VS2,4128,H
6872,Very Good,VS2,4129,H
6877,Premium,SI1,4129,I
6878,Very Good,SI1,4130,D
6884,Premium,VS2,4131,I
6889,Premium,SI1,4133,I
6890,Very Good,SI1,4133,J
6896,Very Good,VS2,4134,E
6900,Very Good,VS2,4135,G
6901,Very Good,VS2,4135,E
6909,Very Good,VS2,4136,H
6912,Very Good,SI1,4136,G
6913,Very Good,SI1,4137,J
6914,Premium,VS2,4137,G
6915,Premium,VS2,4137,G
6916,Premium,VS2,4137,G
6917,Premium,VS2,4137,G
6920,Premium,SI1,4138,E
6921,Premium,SI1,4138,E
6922,Premium,SI1,4138,E
6923,Premium,SI1,4138,G
6924,Very Good,SI1,4138,E
6925,Premium,SI1,4138,E
6929,Very Good,SI1,4140,G
6943,Very Good,SI1,4141,F
6949,Premium,SI1,4144,F
6952,Very Good,SI1,4144,E
6953,Very Good,SI1,4144,G
6954,Premium,SI1,4144,H
6957,Premium,VS2,4145,J
6963,Very Good,SI1,4149,I
6971,Premium,SI1,4150,G
6973,Premium,SI1,4150,H
6976,Very Good,SI1,4151,E
6977,Premium,VS2,4152,G
6980,Very Good,SI1,4153,J
6982,Premium,SI1,4153,J
6987,Very Good,VS2,4155,H
6988,Premium,VS2,4155,H
6989,Premium,VS2,4155,H
6990,Very Good,VS2,4155,H
6991,Very Good,VS2,4155,H
6994,Premium,SI1,4155,F
6995,Premium,VS2,4155,I
7006,Premium,SI1,4155,I
7008,Very Good,VS2,4157,H
7013,Premium,SI1,4158,F
7014,Very Good,SI1,4158,F
7024,Premium,SI1,4158,E
7025,Premium,SI1,4158,F
7026,Premium,SI1,4158,F
7030,Premium,SI1,4159,G
7052,Premium,VS2,579,G
7055,Very Good,SI1,579,E
7056,Premium,VS2,579,G
7058,Very Good,SI1,579,E
7060,Very Good,VS2,579,G
7062,Very Good,VS2,579,G
7064,Very Good,VS2,579,G
7067,Premium,VS2,579,G
7069,Very Good,SI1,579,E
7070,Very Good,VS2,579,G
7073,Very Good,VS2,579,G
7074,Premium,VS2,579,G
7076,Premium,SI1,579,E
7085,Very Good,SI1,4165,E
7086,Very Good,SI1,4165,E
7087,Very Good,SI1,4165,E
7090,Premium,SI1,4165,D
7091,Very Good,SI1,4166,I
7092,Premium,SI1,4166,I
7123,Premium,SI1,4172,H
7125,Very Good,VS2,4173,H
7126,Very Good,SI1,4173,J
7129,Very Good,VS2,4173,H
7130,Very Good,VS2,4173,H
7131,Premium,SI1,4173,J
7135,Very Good,SI1,4175,I
7148,Premium,SI1,4179,D
7151,Premium,SI1,4181,D
7159,Very Good,VS2,4182,G
7163,Premium,SI1,4182,F
7164,Premium,VS2,4183,G
7165,Premium,SI1,4183,F
7168,Very Good,SI1,4183,E
7170,Premium,SI1,4183,E
7175,Premium,SI1,4185,I
7178,Very Good,SI1,4185,I
7180,Very Good,SI1,4185,G
7182,Very Good,VS2,4186,F
7184,Very Good,SI1,4186,I
7187,Very Good,VS2,4187,I
7190,Very Good,SI1,4187,D
7192,Very Good,SI1,4188,E
7193,Very Good,SI1,4188,F
7195,Premium,SI1,4189,D
7196,Very Good,SI1,4189,I
7200,Premium,SI1,4189,G
7201,Very Good,SI1,4190,I
7203,Premium,SI1,4191,H
7204,Very Good,VS2,4191,D
7205,Very Good,VS2,4191,J
7206,Very Good,SI1,4191,E
7207,Very Good,SI1,4191,E
7211,Premium,VS2,4191,H
7212,Very Good,SI1,4191,H
7214,Premium,SI1,4191,H
7216,Premium,SI1,4191,H
7217,Premium,SI1,4191,H
7218,Premium,SI1,4191,H
7222,Very Good,SI1,4193,I
7223,Very Good,VS2,4193,H
7231,Very Good,SI1,4194,J
7232,Premium,SI1,4194,F
7237,Premium,VS2,4194,G
7248,Very Good,SI1,4197,I
7262,Very Good,SI1,4199,J
7275,Premium,SI1,4200,I
7279,Very Good,SI1,4200,I
7283,Premium,SI1,4200,J
7290,Very Good,VS2,4201,H
7291,Very Good,VS2,4201,H
7292,Premium,VS2,4201,H
7293,Very Good,SI1,4201,E
7306,Premium,SI1,4204,F
7307,Very Good,SI1,4205,D
7311,Very Good,VS2,4206,J
7319,Very Good,SI1,4207,I
7321,Very Good,VS2,4208,H
7325,Premium,SI1,4209,E
7326,Premium,SI1,4209,E
7327,Premium,SI1,4209,E
7332,Very Good,VS2,4210,G
7333,Very Good,VS2,4210,G
7336,Very Good,VS2,4211,D
7337,Very Good,SI1,4211,E
7338,Very Good,SI1,4211,E
7339,Premium,SI1,4211,E
7340,Very Good,SI1,4211,E
7344,Very Good,SI1,4212,I
7354,Premium,SI1,4214,J
7364,Very Good,SI1,4218,G
7375,Premium,SI1,4222,J
7383,Very Good,VS2,579,G
7384,Very Good,SI1,579,E
7385,Very Good,VS2,579,G
7390,Very Good,SI1,579,E
7395,Premium,SI1,579,E
7402,Very Good,VS2,579,G
7403,Very Good,VS2,579,G
7404,Very Good,VS2,579,G
7407,Premium,SI1,579,E
7408,Premium,VS2,579,G
7409,Very Good,SI1,579,E
7413,Premium,VS2,4224,J
7421,Premium,SI1,4227,I
7429,Premium,SI1,4228,D
7433,Premium,SI1,4229,E
7436,Premium,VS2,4229,F
7442,Very Good,SI1,4232,F
7444,Premium,SI1,4232,F
7445,Very Good,SI1,4232,E
7448,Very Good,VS2,4232,J
7455,Premium,SI1,4234,F
7464,Premium,VS2,4234,F
7467,Premium,SI1,4234,F
7469,Very Good,SI1,4234,F
7470,Premium,SI1,4234,F
7474,Premium,SI1,4234,F
7475,Very Good,SI1,4235,I
7477,Premium,SI1,4235,H
7478,Very Good,SI1,4237,I
7481,Premium,VS2,4238,H
7495,Very Good,SI1,4239,D
7496,Very Good,SI1,4239,E
7514,Premium,VS2,4241,G
7517,Very Good,SI1,4242,H
7518,Premium,SI1,4242,I
7519,Premium,SI1,4242,I
7532,Very Good,SI1,4243,I
7545,Premium,VS2,4246,H
7547,Very Good,SI1,4247,G
7548,Premium,SI1,4248,I
7555,Very Good,SI1,4249,H
7563,Premium,VS2,4252,G
7568,Premium,SI1,4252,I
7570,Very Good,SI1,4253,D
7571,Very Good,SI1,4253,D
7575,Very Good,SI1,4254,E
7576,Very Good,VS2,4255,H
7579,Very Good,SI1,4255,I
7584,Very Good,SI1,4256,F
7585,Premium,SI1,4256,H
7587,Premium,SI1,4256,E
7594,Premium,SI1,4256,G
7600,Very Good,VS2,4258,H
7604,Premium,SI1,4258,E
7610,Premium,VS2,4259,G
7611,Premium,SI1,4259,E
7612,Premium,VS2,4259,G
7614,Premium,SI1,4260,G
7626,Very Good,VS2,4263,E
7629,Premium,VS2,4264,H
7630,Very Good,SI1,4265,G
7633,Premium,VS2,4265,J
7636,Premium,VS2,4266,H
7637,Very Good,SI1,4267,I
7640,Very Good,VS2,4268,F
7645,Premium,VS2,4268,J
7648,Premium,VS2,4269,G
7649,Very Good,VS2,4269,G
7650,Very Good,VS2,4269,G
7651,Very Good,VS2,4269,G
7659,Premium,SI1,4269,J
7666,Very Good,SI1,4271,G
7669,Very Good,SI1,4273,I
7673,Premium,SI1,4273,I
7675,Premium,SI1,4273,G
7681,Premium,SI1,4274,H
7682,Premium,SI1,4274,D
7683,Premium,SI1,4274,H
7688,Premium,SI1,4276,F
7689,Very Good,VS2,4276,G
7690,Very Good,SI1,4276,H
7691,Very Good,SI1,4276,H
7692,Very Good,SI1,4276,I
7722,Premium,VS2,580,E
7723,Premium,VS2,580,E
7728,Premium,VS2,580,E
7738,Very Good,SI1,581,I
7747,Very Good,SI1,4279,F
7752,Very Good,SI1,4281,G
7758,Very Good,SI1,4282,F
7760,Very Good,VS2,4283,J
7770,Very Good,SI1,4284,E
7777,Premium,SI1,4284,I
7779,Premium,SI1,4284,I
7788,Very Good,SI1,4286,E
7789,Premium,VS2,4287,G
7792,Very Good,SI1,4289,E
7793,Very Good,SI1,4289,D
7794,Very Good,SI1,4290,I
7795,Premium,SI1,4290,I
7804,Very Good,SI1,4291,D
7807,Very Good,SI1,4292,I
7810,Premium,VS2,4293,H
7813,Very Good,SI1,4295,J
7819,Very Good,SI1,4295,G
7824,Very Good,VS2,4296,G
7828,Premium,SI1,4297,F
7831,Premium,SI1,4299,E
7836,Very Good,SI1,4301,I
7841,Very Good,SI1,4303,D
7845,Very Good,SI1,4304,E
7849,Very Good,SI1,4304,D
7850,Premium,SI1,4304,D
7851,Premium,SI1,4304,D
7852,Premium,SI1,4304,D
7853,Very Good,SI1,4304,D
7854,Very Good,SI1,4304,D
7855,Premium,SI1,4304,D
7856,Premium,SI1,4304,D
7857,Premium,SI1,4304,D
7859,Very Good,SI1,4306,H
7860,Very Good,SI1,4306,H
7863,Very Good,SI1,4307,I
7869,Very Good,VS2,4309,G
7878,Premium,VS2,4309,G
7880,Very Good,VS2,4309,G
7883,Very Good,SI1,4310,H
7890,Very Good,SI1,4312,J
7893,Very Good,SI1,4312,I
7895,Premium,SI1,4312,I
7903,Premium,VS2,4313,H
7904,Very Good,SI1,4313,I
7909,Premium,SI1,4314,I
7910,Very Good,SI1,4314,E
7912,Very Good,SI1,4315,E
7913,Very Good,SI1,4315,E
7914,Very Good,SI1,4315,E
7919,Premium,VS2,4315,J
7920,Very Good,VS2,4316,G
7922,Very Good,SI1,4316,J
7924,Very Good,SI1,4316,H
7925,Premium,SI1,4316,H
7949,Very Good,SI1,4320,G
7951,Premium,SI1,4320,H
7953,Premium,SI1,4320,H
7956,Premium,VS2,4321,H
7962,Premium,VS2,4321,I
7965,Premium,SI1,4322,G
7966,Premium,SI1,4322,G
7967,Very Good,VS2,4323,J
7985,Very Good,SI1,4326,H
7988,Premium,SI1,4326,I
7989,Premium,SI1,4326,J
8007,Very Good,VS2,4328,H
8018,Premium,SI1,4330,E
8023,Premium,SI1,4332,E
8035,Premium,VS2,4334,E
8037,Premium,SI1,4334,E
8043,Premium,SI1,581,I
8044,Premium,VS2,581,J
8059,Very Good,VS2,583,H
8064,Premium,VS2,583,J
8065,Premium,VS2,583,J
8072,Very Good,VS2,4337,J
8079,Premium,SI1,4338,G
8080,Premium,VS2,4338,J
8081,Premium,SI1,4338,G
8083,Premium,SI1,4338,G
8085,Premium,SI1,4338,G
8095,Premium,SI1,4341,G
8101,Very Good,SI1,4346,J
8104,Premium,SI1,4347,J
8107,Very Good,SI1,4348,H
8109,Very Good,VS2,4348,I
8110,Premium,VS2,4348,H
8113,Premium,SI1,4350,D
8116,Very Good,VS2,4351,H
8119,Premium,SI1,4352,D
8125,Very Good,VS2,4354,J
8126,Premium,SI1,4354,H
8129,Premium,VS2,4355,H
8138,Premium,SI1,4355,I
8142,Premium,SI1,4355,I
8148,Premium,SI1,4355,I
8150,Very Good,SI1,4356,I
8154,Premium,VS2,4357,G
8163,Premium,SI1,4362,I
8179,Premium,SI1,4365,E
8189,Premium,SI1,4368,H
8192,Premium,SI1,4368,I
8193,Premium,SI1,4368,I
8204,Very Good,VS2,4369,G
8205,Very Good,SI1,4369,H
8219,Very Good,VS2,4372,J
8221,Premium,SI1,4372,I
8227,Premium,VS2,4372,I
8232,Premium,SI1,4373,F
8233,Premium,SI1,4373,I
8244,Premium,VS2,4374,H
8248,Very Good,SI1,4375,I
8258,Premium,SI1,4379,E
8260,Very Good,SI1,4379,F
8262,Premium,SI1,4381,G
8263,Very Good,VS2,4381,H
8265,Very Good,SI1,4381,D
8267,Premium,SI1,4381,D
8268,Very Good,SI1,4381,D
8269,Very Good,SI1,4381,D
8270,Very Good,SI1,4381,D
8272,Very Good,SI1,4381,D
8273,Very Good,SI1,4381,D
8280,Very Good,SI1,4382,E
8290,Premium,SI1,4384,H
8292,Premium,SI1,4385,E
8293,Very Good,SI1,4385,J
8294,Premium,SI1,4385,E
8295,Premium,VS2,4385,E
8297,Premium,SI1,4385,E
8298,Premium,SI1,4385,E
8299,Premium,VS2,4386,G
